TimeStamp;Axe;Boat;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead
2.02;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.04;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.06;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.08;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.1;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.12;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(997.2, 17.7, 579.9);(996.9, 17.6, 580.0);(1019.7, 14.4, 638.4);(997.1, 18.1, 579.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.14;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.16;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.18;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.2;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.22;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.24;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.26;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.28;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.3;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.32;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(992.7, 16.9, 590.4);(992.4, 16.7, 590.4);(1019.7, 14.4, 638.4);(992.6, 17.3, 590.2);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.34;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.36;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.38;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.4;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.42;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.44;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(990.9, 17.6, 599.0);(990.6, 17.4, 599.0);(1019.7, 14.4, 638.4);(990.7, 18.0, 598.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.46;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.6);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.48;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.6);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.5;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.6);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.52;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.6);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.54;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.6);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.56;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.7);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.58;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.7);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.6;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.7);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.62;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.7);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.64;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(989.1, 17.7, 608.7);(988.8, 17.5, 608.7);(1019.7, 14.4, 638.4);(988.9, 18.1, 608.5);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.66;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.8, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.68;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.7;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.72;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.74;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.76;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.5, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.78;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.4, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
2.8;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.4, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.7, 18.4, 616.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.82;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(986.8, 18.0, 617.0);(986.4, 17.9, 617.0);(1019.7, 14.4, 638.4);(986.6, 18.4, 616.8);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.84;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.9);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.86;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.9);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.88;(975.9, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.9);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
2.9;(975.9, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
2.92;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
2.94;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
2.96;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
2.98;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.02;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.04;(975.8, 19.1, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.06;(975.8, 19.2, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.08;(975.8, 19.2, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.1;(975.8, 19.2, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.12;(975.9, 19.3, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.14;(975.9, 19.3, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.16;(975.9, 19.3, 634.5);(1018.6, 14.4, 638.9);(984.0, 19.4, 622.9);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.18;(975.9, 19.3, 634.5);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.9);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.2;(975.9, 19.3, 634.5);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.22;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.24;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.26;(975.9, 19.2, 634.5);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.28;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.3;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.32;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.34;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.36;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.38;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.4;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.5, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.42;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(983.9, 19.4, 622.8);(983.6, 19.2, 622.8);(1019.7, 14.4, 638.4);(983.8, 19.8, 622.6);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.44;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.46;(975.9, 19.2, 634.4);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.48;(976.0, 19.1, 634.4);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
3.5;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.52;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.54;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.56;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.58;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.6;(976.0, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.62;(975.9, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.64;(975.9, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.66;(975.9, 19.1, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.5);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
3.68;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(979.0, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.7;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(979.0, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.72;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(979.0, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.74;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.76;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.78;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.8;(975.9, 19.2, 634.3);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.82;(975.9, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.84;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.86;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.88;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.9;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.92;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.94;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.96;(975.8, 19.2, 634.2);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
3.98;(975.8, 19.2, 634.1);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4;(975.8, 19.2, 634.1);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.02;(975.8, 19.2, 634.1);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.04;(975.8, 19.2, 634.1);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.06;(975.8, 19.1, 634.1);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.08;(975.8, 19.1, 634.0);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.1;(975.8, 19.1, 634.0);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.12;(975.7, 19.1, 634.0);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.14;(975.7, 19.0, 634.0);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
4.16;(975.7, 19.0, 633.9);(1018.6, 14.4, 638.9);(979.3, 20.5, 625.4);(978.9, 20.3, 625.4);(1019.7, 14.4, 638.4);(979.2, 20.9, 625.3);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
